review,rating,preprocessed_text,tokenized_text
"Though the packaging is a bit of problem, The supplier are willing to solve the issue and will follow up with it.",5,though the packaging is a bit of problem the supplier are willing to solve the issue and will follow up with it,"['though', 'packag', 'bit', 'problem', 'supplier', 'will', 'solv', 'issu', 'follow']"
"I love the product (electric bath chair for the disabled people) and the top of the line service.

The delivery was fast, with costumer assistance via WhatsApp and email, I love the experience and the chair is awesome.

I recommend the chair for all the people with motor impairment.",5,"i love the product electric bath chair for the disabled people and the top of the line service

the delivery was fast with costumer assistance via whatsapp and email i love the experience and the chair is awesome

i recommend the chair for all the people with motor impairment","['love', 'product', 'electr', 'bath', 'chair', 'disabl', 'peopl', 'top', 'line', 'servic', 'deliveri', 'fast', 'costum', 'assist', 'via', 'whatsapp', 'email', 'love', 'experi', 'chair', 'awesom', 'recommend', 'chair', 'peopl', 'motor', 'impair']"
I've experienced good communications with Alibaba and have had no issues with my first two import orders.,5,ive experienced good communications with alibaba and have had no issues with my first two import orders,"['ive', 'experienc', 'good', 'commun', 'alibaba', 'issu', 'first', 'two', 'import', 'order']"
"I am recomending this company about service, quality and fast shipping, additionaly the kind attention of Jessie",5,i am recomending this company about service quality and fast shipping additionaly the kind attention of jessie,"['recomend', 'compani', 'servic', 'qualiti', 'fast', 'ship', 'additionali', 'kind', 'attent', 'jessi']"
The only complaint I have is the review section is too long and requires too much time.,5,the only complaint i have is the review section is too long and requires too much time,"['complaint', 'review', 'section', 'long', 'requir', 'much', 'time']"
"From start to delivery, a smooth process. All questions answered and great service. No issues with language barriers. Products arrived very well packaged, no damage in transit from initail breif inspection. I woudl be happy to recomend.",5,from start to delivery a smooth process all questions answered and great service no issues with language barriers products arrived very well packaged no damage in transit from initail breif inspection i woudl be happy to recomend,"['start', 'deliveri', 'smooth', 'process', 'question', 'answer', 'great', 'servic', 'issu', 'languag', 'barrier', 'product', 'arriv', 'well', 'packag', 'damag', 'transit', 'initail', 'breif', 'inspect', 'woudl', 'happi', 'recomend']"
"Easy to deal with, quick and great product,31/3/2023",5,easy to deal with quick and great product3132023,"['easi', 'deal', 'quick', 'great', 'product3132023']"
"The great thing was that I had never placed an order like this in China and was well looked after from the first contact. Ms. Nina Hwang from WAAG deserves a special mention, as she always gave me the best advice with her friendliness, patience, helpfulness and competence. I had a good feeling from the first contact. I was informed at all times about the completion processes as well as the packaging and shipping. The product has become excellent and the original is even better than the photos previously suggested. Arrived on time in Germany, well packaged and easy to install. Thank you very much.",5,the great thing was that i had never placed an order like this in china and was well looked after from the first contact ms nina hwang from waag deserves a special mention as she always gave me the best advice with her friendliness patience helpfulness and competence i had a good feeling from the first contact i was informed at all times about the completion processes as well as the packaging and shipping the product has become excellent and the original is even better than the photos previously suggested arrived on time in germany well packaged and easy to install thank you very much,"['great', 'thing', 'never', 'place', 'order', 'like', 'china', 'well', 'look', 'first', 'contact', 'ms', 'nina', 'hwang', 'waag', 'deserv', 'special', 'mention', 'alway', 'gave', 'best', 'advic', 'friendli', 'patienc', 'help', 'compet', 'good', 'feel', 'first', 'contact', 'inform', 'time', 'complet', 'process', 'well', 'packag', 'ship', 'product', 'becom', 'excel', 'origin', 'even', 'better', 'photo', 'previous', 'suggest', 'arriv', 'time', 'germani', 'well', 'packag', 'easi', 'instal', 'thank', 'much']"
good partnership,5,good partnership,"['good', 'partnership']"
"good service, professional",4,good service professional,"['good', 'servic', 'profession']"
Buying from Alibaba is a safe and secure way to get your goods.,5,buying from alibaba is a safe and secure way to get your goods,"['buy', 'alibaba', 'safe', 'secur', 'way', 'get', 'good']"
They delivered something I've been wanting for a very long time at a very fair price and with great customer service.,5,they delivered something ive been wanting for a very long time at a very fair price and with great customer service,"['deliv', 'someth', 'ive', 'want', 'long', 'time', 'fair', 'price', 'great', 'custom', 'servic']"
Service was efficient and professional. Delivery arrived ahead of time and the product was great quality and exactly as we ordered.,5,service was efficient and professional delivery arrived ahead of time and the product was great quality and exactly as we ordered,"['servic', 'effici', 'profession', 'deliveri', 'arriv', 'ahead', 'time', 'product', 'great', 'qualiti', 'exactli', 'order']"
"My Purchase arrive on time, fast and accurately.",5,my purchase arrive on time fast and accurately,"['purchas', 'arriv', 'time', 'fast', 'accur']"
I use Alibaba to source a wide variety of products for my business and personal use. It can be tricky to figure out which suppliers are better than others. Some have really great pricing and are willing to make you happy while others can have attitude and be kind of rude. Usually there are no problems and I get my orders within the estimated time frame if not sooner. Don't be afraid to message several suppliers asking their pricing and turnaround time to compare.,5,i use alibaba to source a wide variety of products for my business and personal use it can be tricky to figure out which suppliers are better than others some have really great pricing and are willing to make you happy while others can have attitude and be kind of rude usually there are no problems and i get my orders within the estimated time frame if not sooner dont be afraid to message several suppliers asking their pricing and turnaround time to compare,"['use', 'alibaba', 'sourc', 'wide', 'varieti', 'product', 'busi', 'person', 'use', 'tricki', 'figur', 'supplier', 'better', 'other', 'realli', 'great', 'price', 'will', 'make', 'happi', 'other', 'attitud', 'kind', 'rude', 'usual', 'problem', 'get', 'order', 'within', 'estim', 'time', 'frame', 'sooner', 'dont', 'afraid', 'messag', 'sever', 'supplier', 'ask', 'price', 'turnaround', 'time', 'compar']"
"Great quality product, fast service easy to communicate.",5,great quality product fast service easy to communicate,"['great', 'qualiti', 'product', 'fast', 'servic', 'easi', 'commun']"
"WARN WARN WARN
i bought products 14000$,i didnt receive any thing of the goods,i opened dispute and alibaba ask for proofs and evidence,i put all proofs and evidence,nothing happened,ALIBABA platform protect the seller scammers and not the buyers,i made order on NOV 2020 and till now i didnt get my money back.
DO NOT order with alibaba Platform!",1,"warn warn warn
i bought products 14000i didnt receive any thing of the goodsi opened dispute and alibaba ask for proofs and evidencei put all proofs and evidencenothing happenedalibaba platform protect the seller scammers and not the buyersi made order on nov 2020 and till now i didnt get my money back
do not order with alibaba platform","['warn', 'warn', 'warn', 'bought', 'product', '14000i', 'didnt', 'receiv', 'thing', 'goodsi', 'open', 'disput', 'alibaba', 'ask', 'proof', 'evidencei', 'put', 'proof', 'evidencenoth', 'happenedalibaba', 'platform', 'protect', 'seller', 'scammer', 'buyersi', 'made', 'order', 'nov', '2020', 'till', 'didnt', 'get', 'money', 'back', 'order', 'alibaba', 'platform']"
All product you need is hear.,5,all product you need is hear,"['product', 'need', 'hear']"
It was timely and I have never been a victim of fraud despite being a novice,4,it was timely and i have never been a victim of fraud despite being a novice,"['time', 'never', 'victim', 'fraud', 'despit', 'novic']"
"Good support and service, product delivery as expected, a reliable supplier to do business with.",5,good support and service product delivery as expected a reliable supplier to do business with,"['good', 'support', 'servic', 'product', 'deliveri', 'expect', 'reliabl', 'supplier', 'busi']"
Easy to order. The delivery date is faster. The products are beautiful,5,easy to order the delivery date is faster the products are beautiful,"['easi', 'order', 'deliveri', 'date', 'faster', 'product', 'beauti']"
"As far as connecting with suppliers, communicating and ordering, Alibaba is user friendly. The problem is, as a US buyer, you have little to no protection against dishonest suppliers. You are really at the mercy of the suppliers to be honest and provide a good product. Alibaba's ""Trade Assurance"" program only applies to approved Chinese sellers, not other countries. And Trade Assurance is designed to favor the suppliers and in many cases, block complaints from buyers. We have lost several thousand dollars due to unscrupulous suppliers on Alibaba; as a small business foreign buyer, I recommend avoiding Alibaba.",1,as far as connecting with suppliers communicating and ordering alibaba is user friendly the problem is as a us buyer you have little to no protection against dishonest suppliers you are really at the mercy of the suppliers to be honest and provide a good product alibabas trade assurance program only applies to approved chinese sellers not other countries and trade assurance is designed to favor the suppliers and in many cases block complaints from buyers we have lost several thousand dollars due to unscrupulous suppliers on alibaba as a small business foreign buyer i recommend avoiding alibaba,"['far', 'connect', 'supplier', 'commun', 'order', 'alibaba', 'user', 'friendli', 'problem', 'us', 'buyer', 'littl', 'protect', 'dishonest', 'supplier', 'realli', 'merci', 'supplier', 'honest', 'provid', 'good', 'product', 'alibaba', 'trade', 'assur', 'program', 'appli', 'approv', 'chines', 'seller', 'countri', 'trade', 'assur', 'design', 'favor', 'supplier', 'mani', 'case', 'block', 'complaint', 'buyer', 'lost', 'sever', 'thousand', 'dollar', 'due', 'unscrupul', 'supplier', 'alibaba', 'small', 'busi', 'foreign', 'buyer', 'recommend', 'avoid', 'alibaba']"
"easy and quick communication, very fast shipment.",5,easy and quick communication very fast shipment,"['easi', 'quick', 'commun', 'fast', 'shipment']"
"Super reliable seller, excellent product condition and fast delivery. It was like buying on amazon or any other type of local service. Im very impressed. (Delivered to Toronto Canada)",5,super reliable seller excellent product condition and fast delivery it was like buying on amazon or any other type of local service im very impressed delivered to toronto canada,"['super', 'reliabl', 'seller', 'excel', 'product', 'condit', 'fast', 'deliveri', 'like', 'buy', 'amazon', 'type', 'local', 'servic', 'im', 'impress', 'deliv', 'toronto', 'canada']"
cant trust suppliers goods are not as described be very careful when purchasing,1,cant trust suppliers goods are not as described be very careful when purchasing,"['cant', 'trust', 'supplier', 'good', 'describ', 'care', 'purchas']"
"I purchased some venue decorations items worth almost  12,000, just to warn others on alibaba, the seller I guess is trying to scam me by not delivering since last year November up till now, seller uploaded fake shipping details saying I received my orders, alibaba is not helping as they keep asking for evidence I'd provided several times, I had to contact PayPal and my bank, we are still on it, but I think its more of an organised crime on alibaba side, even my bank told me I've waited too long but I guess seller was deliberately buy time by telling different stories all the time.",1,i purchased some venue decorations items worth almost  12000 just to warn others on alibaba the seller i guess is trying to scam me by not delivering since last year november up till now seller uploaded fake shipping details saying i received my orders alibaba is not helping as they keep asking for evidence id provided several times i had to contact paypal and my bank we are still on it but i think its more of an organised crime on alibaba side even my bank told me ive waited too long but i guess seller was deliberately buy time by telling different stories all the time,"['purchas', 'venu', 'decor', 'item', 'worth', 'almost', '12000', 'warn', 'other', 'alibaba', 'seller', 'guess', 'tri', 'scam', 'deliv', 'sinc', 'last', 'year', 'novemb', 'till', 'seller', 'upload', 'fake', 'ship', 'detail', 'say', 'receiv', 'order', 'alibaba', 'help', 'keep', 'ask', 'evid', 'id', 'provid', 'sever', 'time', 'contact', 'paypal', 'bank', 'still', 'think', 'organis', 'crime', 'alibaba', 'side', 'even', 'bank', 'told', 'ive', 'wait', 'long', 'guess', 'seller', 'deliber', 'buy', 'time', 'tell', 'differ', 'stori', 'time']"
My overall experience with ordering from Alibaba was good. The vendor assisted me throughout the ordering process and shipping.,4,my overall experience with ordering from alibaba was good the vendor assisted me throughout the ordering process and shipping,"['overal', 'experi', 'order', 'alibaba', 'good', 'vendor', 'assist', 'throughout', 'order', 'process', 'ship']"
Bergek's CNC and plate quality is very high quality. Both manufacture and delivery schedule is on time without delay.,5,bergeks cnc and plate quality is very high quality both manufacture and delivery schedule is on time without delay,"['bergek', 'cnc', 'plate', 'qualiti', 'high', 'qualiti', 'manufactur', 'deliveri', 'schedul', 'time', 'without', 'delay']"
Its a great website for sourcing any product. My company website: zymak.com.bd,5,its a great website for sourcing any product my company website zymakcombd,"['great', 'websit', 'sourc', 'product', 'compani', 'websit', 'zymakcombd']"
The supplier was great to deal with. I was made so comfortable during the whole process altogether. Highly recommend Alibaba.com for future business.,5,the supplier was great to deal with i was made so comfortable during the whole process altogether highly recommend alibabacom for future business,"['supplier', 'great', 'deal', 'made', 'comfort', 'whole', 'process', 'altogeth', 'highli', 'recommend', 'alibabacom', 'futur', 'busi']"
Alibaba is a great company to look for suppliers for any e-commerce business. Products are high quality and the customer service is amazing as well. Alibaba is making my business thrive.,5,alibaba is a great company to look for suppliers for any ecommerce business products are high quality and the customer service is amazing as well alibaba is making my business thrive,"['alibaba', 'great', 'compani', 'look', 'supplier', 'ecommerc', 'busi', 'product', 'high', 'qualiti', 'custom', 'servic', 'amaz', 'well', 'alibaba', 'make', 'busi', 'thrive']"
"Every part of the transaction was perfect, items came exactly as described and faster than I anticipated.",5,every part of the transaction was perfect items came exactly as described and faster than i anticipated,"['everi', 'part', 'transact', 'perfect', 'item', 'came', 'exactli', 'describ', 'faster', 'anticip']"
"We ordered furniture for a new hair saloon and the lady who helped us was so professional, kind and helpful that I would recommend everyone to use this supplier. The shipment was on time and now waiting for the goods to arrive in Belgium",5,we ordered furniture for a new hair saloon and the lady who helped us was so professional kind and helpful that i would recommend everyone to use this supplier the shipment was on time and now waiting for the goods to arrive in belgium,"['order', 'furnitur', 'new', 'hair', 'saloon', 'ladi', 'help', 'us', 'profession', 'kind', 'help', 'would', 'recommend', 'everyon', 'use', 'supplier', 'shipment', 'time', 'wait', 'good', 'arriv', 'belgium']"
"The service, the assistance, the product itself",5,the service the assistance the product itself,"['servic', 'assist', 'product']"
"I have nothing to say.
Just Perfect !",5,"i have nothing to say
just perfect ","['noth', 'say', 'perfect']"
"1. So far so good, not bad at all except for one just incident which is known. The very best manufacturer for Me as regards to tablets, ls Shenzhen Carevery Technology Co. Ltd. l will recommend their tablet pc Products anytime, l am very very satisfied with their tablet pc products - After buying so Many Not very good tablet pc products.
2. l will also recommend ALIBABA anytime to anyone, because of buying products on the platform is very very *SAFE WITH TRADE ASSURANCE
3. And furthermore, also because of how issues are *Quickly *Resolved.
4. Alibaba has one of the best highest safety standards regarding to buying and selling, like ALIEXPRESS - EBAY etc. where also, i am a member and has been buying for years.",5,"1 so far so good not bad at all except for one just incident which is known the very best manufacturer for me as regards to tablets ls shenzhen carevery technology co ltd l will recommend their tablet pc products anytime l am very very satisfied with their tablet pc products  after buying so many not very good tablet pc products
2 l will also recommend alibaba anytime to anyone because of buying products on the platform is very very safe with trade assurance
3 and furthermore also because of how issues are quickly resolved
4 alibaba has one of the best highest safety standards regarding to buying and selling like aliexpress  ebay etc where also i am a member and has been buying for years","['1', 'far', 'good', 'bad', 'except', 'one', 'incid', 'known', 'best', 'manufactur', 'regard', 'tablet', 'ls', 'shenzhen', 'careveri', 'technolog', 'co', 'ltd', 'l', 'recommend', 'tablet', 'pc', 'product', 'anytim', 'l', 'satisfi', 'tablet', 'pc', 'product', 'buy', 'mani', 'good', 'tablet', 'pc', 'product', '2', 'l', 'also', 'recommend', 'alibaba', 'anytim', 'anyon', 'buy', 'product', 'platform', 'safe', 'trade', 'assur', '3', 'furthermor', 'also', 'issu', 'quickli', 'resolv', '4', 'alibaba', 'one', 'best', 'highest', 'safeti', 'standard', 'regard', 'buy', 'sell', 'like', 'aliexpress', 'ebay', 'etc', 'also', 'member', 'buy', 'year']"
Good service timely delivery great product,5,good service timely delivery great product,"['good', 'servic', 'time', 'deliveri', 'great', 'product']"
Jackie Li made my buying experience smooth and professional.,5,jackie li made my buying experience smooth and professional,"['jacki', 'li', 'made', 'buy', 'experi', 'smooth', 'profession']"
I got my order before I expected it. I had great communication with the seller. I will order again.,5,i got my order before i expected it i had great communication with the seller i will order again,"['got', 'order', 'expect', 'great', 'commun', 'seller', 'order']"
"Received the order, I bought all the designs & will order again soon. Good supplier",4,received the order i bought all the designs  will order again soon good supplier,"['receiv', 'order', 'bought', 'design', 'order', 'soon', 'good', 'supplier']"
Alibaba is a good B2B platform. The company is responsive when things go wrong and any issues I have had with a seller (very few) have been handled to my satisfaction.,5,alibaba is a good b2b platform the company is responsive when things go wrong and any issues i have had with a seller very few have been handled to my satisfaction,"['alibaba', 'good', 'b2b', 'platform', 'compani', 'respons', 'thing', 'go', 'wrong', 'issu', 'seller', 'handl', 'satisfact']"
"I really enjoy using Alibaba to do ordering it's that feeling that someone has your back. With all the info at your finger tips, you can feel good about your order.",5,i really enjoy using alibaba to do ordering its that feeling that someone has your back with all the info at your finger tips you can feel good about your order,"['realli', 'enjoy', 'use', 'alibaba', 'order', 'feel', 'someon', 'back', 'info', 'finger', 'tip', 'feel', 'good', 'order']"
"Professional, quick delivery and insured - very happy overall.",5,professional quick delivery and insured  very happy overall,"['profession', 'quick', 'deliveri', 'insur', 'happi', 'overal']"
The service was very fast easy to communicate with and just what I was looking for.,5,the service was very fast easy to communicate with and just what i was looking for,"['servic', 'fast', 'easi', 'commun', 'look']"
fast and confident with trade assure and inspector service.,4,fast and confident with trade assure and inspector service,"['fast', 'confid', 'trade', 'assur', 'inspector', 'servic']"
they provide good service and are improving...the products were much better packaged than before...a real improvement,5,they provide good service and are improvingthe products were much better packaged than beforea real improvement,"['provid', 'good', 'servic', 'improvingth', 'product', 'much', 'better', 'packag', 'beforea', 'real', 'improv']"
Anna Qiu is a profectional sale . she help us a lot in this deal. good job . we will stand together in future,5,anna qiu is a profectional sale  she help us a lot in this deal good job  we will stand together in future,"['anna', 'qiu', 'profect', 'sale', 'help', 'us', 'lot', 'deal', 'good', 'job', 'stand', 'togeth', 'futur']"
"Great experience working with this company for developing a customized exclusive product.
Professional job.",5,"great experience working with this company for developing a customized exclusive product
professional job","['great', 'experi', 'work', 'compani', 'develop', 'custom', 'exclus', 'product', 'profession', 'job']"
"An excellent job, very good result and great communication throughout the design process by Angela Kuo. Fast shipping. Highly recommended company.",5,an excellent job very good result and great communication throughout the design process by angela kuo fast shipping highly recommended company,"['excel', 'job', 'good', 'result', 'great', 'commun', 'throughout', 'design', 'process', 'angela', 'kuo', 'fast', 'ship', 'highli', 'recommend', 'compani']"
"Our company (located in the USA) has been using the services provided by alibaba.com for several years. We love the web site (very east to navigate) and the vendors in China that we have connected with have been super friendly, cooperative, flexible and have delivered products we ordered in a timely manner with terrific quality. We highly recommend Alibaba.com for your product sourcing needs!",5,our company located in the usa has been using the services provided by alibabacom for several years we love the web site very east to navigate and the vendors in china that we have connected with have been super friendly cooperative flexible and have delivered products we ordered in a timely manner with terrific quality we highly recommend alibabacom for your product sourcing needs,"['compani', 'locat', 'usa', 'use', 'servic', 'provid', 'alibabacom', 'sever', 'year', 'love', 'web', 'site', 'east', 'navig', 'vendor', 'china', 'connect', 'super', 'friendli', 'cooper', 'flexibl', 'deliv', 'product', 'order', 'time', 'manner', 'terrif', 'qualiti', 'highli', 'recommend', 'alibabacom', 'product', 'sourc', 'need']"
Their customer service is good,5,their customer service is good,"['custom', 'servic', 'good']"
"We would like to express our sincere gratitude to the Zhe Fan jewelry team for their professional approach to our request. They not only provided a full and valuable partnership, but also dealt with issues related to special orders of varying complexity, and solved our task with a score of 10+. In addition, they provided us with detailed video reports on the production process. Thanks to this, we were confident in the quality of the products and confident that our order was being produced with the utmost care.

The Zhe Fan jewelry team is friendly and professional. We can appreciate this based on our daily communications with international companies, which range from 10 to 50 per day. We strongly recommend Zhe Fan jewelry with a rating of 10 points, and would like to separately note the professionalism of Nora Chen, who was very helpful in communicating with the team. We cherish our partnership with Zhe Fan jewelry with great respect! Thank you very much!",5,"we would like to express our sincere gratitude to the zhe fan jewelry team for their professional approach to our request they not only provided a full and valuable partnership but also dealt with issues related to special orders of varying complexity and solved our task with a score of 10 in addition they provided us with detailed video reports on the production process thanks to this we were confident in the quality of the products and confident that our order was being produced with the utmost care

the zhe fan jewelry team is friendly and professional we can appreciate this based on our daily communications with international companies which range from 10 to 50 per day we strongly recommend zhe fan jewelry with a rating of 10 points and would like to separately note the professionalism of nora chen who was very helpful in communicating with the team we cherish our partnership with zhe fan jewelry with great respect thank you very much","['would', 'like', 'express', 'sincer', 'gratitud', 'zhe', 'fan', 'jewelri', 'team', 'profession', 'approach', 'request', 'provid', 'full', 'valuabl', 'partnership', 'also', 'dealt', 'issu', 'relat', 'special', 'order', 'vari', 'complex', 'solv', 'task', 'score', '10', 'addit', 'provid', 'us', 'detail', 'video', 'report', 'product', 'process', 'thank', 'confid', 'qualiti', 'product', 'confid', 'order', 'produc', 'utmost', 'care', 'zhe', 'fan', 'jewelri', 'team', 'friendli', 'profession', 'appreci', 'base', 'daili', 'commun', 'intern', 'compani', 'rang', '10', '50', 'per', 'day', 'strongli', 'recommend', 'zhe', 'fan', 'jewelri', 'rate', '10', 'point', 'would', 'like', 'separ', 'note', 'profession', 'nora', 'chen', 'help', 'commun', 'team', 'cherish', 'partnership', 'zhe', 'fan', 'jewelri', 'great', 'respect', 'thank', 'much']"
First time I've placed few different orders from Alibaba and so far I'm really satisfied with the sellers I've been dealing with. Very nice environment and people really willing to help and serve fully and to satisfy completely to get the best of the items looking for.,5,first time ive placed few different orders from alibaba and so far im really satisfied with the sellers ive been dealing with very nice environment and people really willing to help and serve fully and to satisfy completely to get the best of the items looking for,"['first', 'time', 'ive', 'place', 'differ', 'order', 'alibaba', 'far', 'im', 'realli', 'satisfi', 'seller', 'ive', 'deal', 'nice', 'environ', 'peopl', 'realli', 'will', 'help', 'serv', 'fulli', 'satisfi', 'complet', 'get', 'best', 'item', 'look']"
"Very professional through the years
Keep going !",5,"very professional through the years
keep going ","['profession', 'year', 'keep', 'go']"
"Easy and fast shipping of the products, without messing about.",5,easy and fast shipping of the products without messing about,"['easi', 'fast', 'ship', 'product', 'without', 'mess']"
Easy to find products and manufacturers. FOllow up is very useful and all the tools available to connect and exchange requirements and points of view.,5,easy to find products and manufacturers follow up is very useful and all the tools available to connect and exchange requirements and points of view,"['easi', 'find', 'product', 'manufactur', 'follow', 'use', 'tool', 'avail', 'connect', 'exchang', 'requir', 'point', 'view']"
Support they have given at each moment is fabulous,5,support they have given at each moment is fabulous,"['support', 'given', 'moment', 'fabul']"
"I got scammed as well!

please take a look at the website
alibadda.com",1,"i got scammed as well

please take a look at the website
alibaddacom","['got', 'scam', 'well', 'pleas', 'take', 'look', 'websit', 'alibaddacom']"
"This company is very good, speacially my contact person named Lucky, she is a very good customer assistant. I would recomend her to the world",5,this company is very good speacially my contact person named lucky she is a very good customer assistant i would recomend her to the world,"['compani', 'good', 'speacial', 'contact', 'person', 'name', 'lucki', 'good', 'custom', 'assist', 'would', 'recomend', 'world']"
loved this simple process to deal with business supplier and trust point of refund if anything goes wrong with product,5,loved this simple process to deal with business supplier and trust point of refund if anything goes wrong with product,"['love', 'simpl', 'process', 'deal', 'busi', 'supplier', 'trust', 'point', 'refund', 'anyth', 'goe', 'wrong', 'product']"
Excellent cooperation in solving shipping problems. Excellent quality of their products. High recommended to work with this manufacturer.,5,excellent cooperation in solving shipping problems excellent quality of their products high recommended to work with this manufacturer,"['excel', 'cooper', 'solv', 'ship', 'problem', 'excel', 'qualiti', 'product', 'high', 'recommend', 'work', 'manufactur']"
"I needed a little larger quantity of product (not a huge quantity)for some custom craft work. Alibaba was able to connect me to a manufacturer that was willing to provide the product and quantity I needed. The pricing was straight forward. With shipping, taxes and any duties included, I was still able to save quite a bit over the resellers. Alibaba promised a delivery date and I received my order almost 2 weeks before the promised delivery date. I expect to use Alibaba's services as needed in the future.",5,i needed a little larger quantity of product not a huge quantityfor some custom craft work alibaba was able to connect me to a manufacturer that was willing to provide the product and quantity i needed the pricing was straight forward with shipping taxes and any duties included i was still able to save quite a bit over the resellers alibaba promised a delivery date and i received my order almost 2 weeks before the promised delivery date i expect to use alibabas services as needed in the future,"['need', 'littl', 'larger', 'quantiti', 'product', 'huge', 'quantityfor', 'custom', 'craft', 'work', 'alibaba', 'abl', 'connect', 'manufactur', 'will', 'provid', 'product', 'quantiti', 'need', 'price', 'straight', 'forward', 'ship', 'tax', 'duti', 'includ', 'still', 'abl', 'save', 'quit', 'bit', 'resel', 'alibaba', 'promis', 'deliveri', 'date', 'receiv', 'order', 'almost', '2', 'week', 'promis', 'deliveri', 'date', 'expect', 'use', 'alibaba', 'servic', 'need', 'futur']"
"This was my first order with Alibaba and I must say I was very suprise with the quick shipment, the quality of the product and most importantly the willingness that Alibaba gives to assist the buyers with any issues before, during and after buying.",5,this was my first order with alibaba and i must say i was very suprise with the quick shipment the quality of the product and most importantly the willingness that alibaba gives to assist the buyers with any issues before during and after buying,"['first', 'order', 'alibaba', 'must', 'say', 'supris', 'quick', 'shipment', 'qualiti', 'product', 'importantli', 'willing', 'alibaba', 'give', 'assist', 'buyer', 'issu', 'buy']"
"It is on time, totally satisfied.",5,it is on time totally satisfied,"['time', 'total', 'satisfi']"
"Purchased an item from a reputable seller on Alibaba platform for about $100. Paid by paypal. After the item was paid for the seller contacted me on what'sapp and said I need to pay an additional $30 for shipping. I did not agree and asked for a refund. They wanted me to change the refund reason, to ""buyer change purchase plan"" but the real reason was that seller increased shipping cost. They are not refunding my money, and I have not received the products. I have placed a dispute through Paypal but have to wait to see what happens. Alibaba was absolutely no help.",1,purchased an item from a reputable seller on alibaba platform for about 100 paid by paypal after the item was paid for the seller contacted me on whatsapp and said i need to pay an additional 30 for shipping i did not agree and asked for a refund they wanted me to change the refund reason to buyer change purchase plan but the real reason was that seller increased shipping cost they are not refunding my money and i have not received the products i have placed a dispute through paypal but have to wait to see what happens alibaba was absolutely no help,"['purchas', 'item', 'reput', 'seller', 'alibaba', 'platform', '100', 'paid', 'paypal', 'item', 'paid', 'seller', 'contact', 'whatsapp', 'said', 'need', 'pay', 'addit', '30', 'ship', 'agre', 'ask', 'refund', 'want', 'chang', 'refund', 'reason', 'buyer', 'chang', 'purchas', 'plan', 'real', 'reason', 'seller', 'increas', 'ship', 'cost', 'refund', 'money', 'receiv', 'product', 'place', 'disput', 'paypal', 'wait', 'see', 'happen', 'alibaba', 'absolut', 'help']"
Part was correct as ordered and arrived in good time. Completely satisfied with the purchase process and delivery.,5,part was correct as ordered and arrived in good time completely satisfied with the purchase process and delivery,"['part', 'correct', 'order', 'arriv', 'good', 'time', 'complet', 'satisfi', 'purchas', 'process', 'deliveri']"
Good quality product and great the supplier support,5,good quality product and great the supplier support,"['good', 'qualiti', 'product', 'great', 'supplier', 'support']"
"I have to congratulate you, I have never received a product so quickly, I congratulate you, I hope it is a quality that will not be lost over time, taking advantage of this instance, I ask you if this delivery with this speed is for any product that I buy with you? ..",5,i have to congratulate you i have never received a product so quickly i congratulate you i hope it is a quality that will not be lost over time taking advantage of this instance i ask you if this delivery with this speed is for any product that i buy with you ,"['congratul', 'never', 'receiv', 'product', 'quickli', 'congratul', 'hope', 'qualiti', 'lost', 'time', 'take', 'advantag', 'instanc', 'ask', 'deliveri', 'speed', 'product', 'buy']"
Alibaba is Great. We trust Alibaba all the way! We shop without a any doubt in our mind. Thanks to Alibaba!,5,alibaba is great we trust alibaba all the way we shop without a any doubt in our mind thanks to alibaba,"['alibaba', 'great', 'trust', 'alibaba', 'way', 'shop', 'without', 'doubt', 'mind', 'thank', 'alibaba']"
Great platform to find good suppliers and products. I have been buying for or over 2 years and never had an issue.,5,great platform to find good suppliers and products i have been buying for or over 2 years and never had an issue,"['great', 'platform', 'find', 'good', 'supplier', 'product', 'buy', '2', 'year', 'never', 'issu']"
"I ordered three types of springs, they are perfect :)",5,i ordered three types of springs they are perfect ,"['order', 'three', 'type', 'spring', 'perfect']"
Sales staff was very helpful and guided the purchasing process really well. Product is good quality and easy to use.,5,sales staff was very helpful and guided the purchasing process really well product is good quality and easy to use,"['sale', 'staff', 'help', 'guid', 'purchas', 'process', 'realli', 'well', 'product', 'good', 'qualiti', 'easi', 'use']"
It gives us easy communication between buyerand supplier. So I can get a quick feedback from suppliers.,4,it gives us easy communication between buyerand supplier so i can get a quick feedback from suppliers,"['give', 'us', 'easi', 'commun', 'buyerand', 'supplier', 'get', 'quick', 'feedback', 'supplier']"
